timestamp,value,metric_name,component_id,component_path,consumer,instance,job,type
2025-06-25 16:56:54,20117,prometheus_wal_watcher_records_read_total,prometheus.remote_write.default,/,10bdf4,alloy:8080,alloy-metrics,samples
2025-06-25 16:57:54,20171,prometheus_wal_watcher_records_read_total,prometheus.remote_write.default,/,10bdf4,alloy:8080,alloy-metrics,samples
2025-06-25 16:58:54,20232,prometheus_wal_watcher_records_read_total,prometheus.remote_write.default,/,10bdf4,alloy:8080,alloy-metrics,samples
2025-06-25 16:59:54,20297,prometheus_wal_watcher_records_read_total,prometheus.remote_write.default,/,10bdf4,alloy:8080,alloy-metrics,samples
2025-06-25 17:00:54,20361,prometheus_wal_watcher_records_read_total,prometheus.remote_write.default,/,10bdf4,alloy:8080,alloy-metrics,samples
2025-06-25 17:01:54,20425,prometheus_wal_watcher_records_read_total,prometheus.remote_write.default,/,10bdf4,alloy:8080,alloy-metrics,samples
2025-06-25 17:02:54,20489,prometheus_wal_watcher_records_read_total,prometheus.remote_write.default,/,10bdf4,alloy:8080,alloy-metrics,samples
2025-06-25 17:03:54,20547,prometheus_wal_watcher_records_read_total,prometheus.remote_write.default,/,10bdf4,alloy:8080,alloy-metrics,samples
2025-06-25 17:04:54,20604,prometheus_wal_watcher_records_read_total,prometheus.remote_write.default,/,10bdf4,alloy:8080,alloy-metrics,samples
2025-06-25 17:05:54,20657,prometheus_wal_watcher_records_read_total,prometheus.remote_write.default,/,10bdf4,alloy:8080,alloy-metrics,samples
2025-06-25 17:06:54,20710,prometheus_wal_watcher_records_read_total,prometheus.remote_write.default,/,10bdf4,alloy:8080,alloy-metrics,samples
2025-06-25 17:07:54,20769,prometheus_wal_watcher_records_read_total,prometheus.remote_write.default,/,10bdf4,alloy:8080,alloy-metrics,samples
2025-06-25 17:08:54,20825,prometheus_wal_watcher_records_read_total,prometheus.remote_write.default,/,10bdf4,alloy:8080,alloy-metrics,samples
2025-06-25 17:09:54,20881,prometheus_wal_watcher_records_read_total,prometheus.remote_write.default,/,10bdf4,alloy:8080,alloy-metrics,samples
2025-06-25 17:10:54,20942,prometheus_wal_watcher_records_read_total,prometheus.remote_write.default,/,10bdf4,alloy:8080,alloy-metrics,samples
2025-06-25 17:11:54,21038,prometheus_wal_watcher_records_read_total,prometheus.remote_write.default,/,10bdf4,alloy:8080,alloy-metrics,samples
2025-06-25 17:12:54,21135,prometheus_wal_watcher_records_read_total,prometheus.remote_write.default,/,10bdf4,alloy:8080,alloy-metrics,samples
2025-06-25 17:13:54,21230,prometheus_wal_watcher_records_read_total,prometheus.remote_write.default,/,10bdf4,alloy:8080,alloy-metrics,samples
2025-06-25 17:14:54,21327,prometheus_wal_watcher_records_read_total,prometheus.remote_write.default,/,10bdf4,alloy:8080,alloy-metrics,samples
2025-06-25 17:15:54,21423,prometheus_wal_watcher_records_read_total,prometheus.remote_write.default,/,10bdf4,alloy:8080,alloy-metrics,samples
2025-06-25 17:16:54,21502,prometheus_wal_watcher_records_read_total,prometheus.remote_write.default,/,10bdf4,alloy:8080,alloy-metrics,samples
2025-06-25 17:17:54,21571,prometheus_wal_watcher_records_read_total,prometheus.remote_write.default,/,10bdf4,alloy:8080,alloy-metrics,samples
2025-06-25 17:18:54,21612,prometheus_wal_watcher_records_read_total,prometheus.remote_write.default,/,10bdf4,alloy:8080,alloy-metrics,samples
2025-06-25 17:19:54,21652,prometheus_wal_watcher_records_read_total,prometheus.remote_write.default,/,10bdf4,alloy:8080,alloy-metrics,samples
2025-06-25 17:20:54,21692,prometheus_wal_watcher_records_read_total,prometheus.remote_write.default,/,10bdf4,alloy:8080,alloy-metrics,samples
2025-06-25 17:21:54,21730,prometheus_wal_watcher_records_read_total,prometheus.remote_write.default,/,10bdf4,alloy:8080,alloy-metrics,samples
2025-06-25 17:22:54,21774,prometheus_wal_watcher_records_read_total,prometheus.remote_write.default,/,10bdf4,alloy:8080,alloy-metrics,samples
2025-06-25 17:23:54,21818,prometheus_wal_watcher_records_read_total,prometheus.remote_write.default,/,10bdf4,alloy:8080,alloy-metrics,samples
2025-06-25 17:24:54,21862,prometheus_wal_watcher_records_read_total,prometheus.remote_write.default,/,10bdf4,alloy:8080,alloy-metrics,samples
2025-06-25 17:25:54,21906,prometheus_wal_watcher_records_read_total,prometheus.remote_write.default,/,10bdf4,alloy:8080,alloy-metrics,samples
2025-06-25 17:26:54,21950,prometheus_wal_watcher_records_read_total,prometheus.remote_write.default,/,10bdf4,alloy:8080,alloy-metrics,samples
2025-06-25 17:27:54,21994,prometheus_wal_watcher_records_read_total,prometheus.remote_write.default,/,10bdf4,alloy:8080,alloy-metrics,samples
2025-06-25 17:28:54,22059,prometheus_wal_watcher_records_read_total,prometheus.remote_write.default,/,10bdf4,alloy:8080,alloy-metrics,samples
2025-06-25 17:29:54,22156,prometheus_wal_watcher_records_read_total,prometheus.remote_write.default,/,10bdf4,alloy:8080,alloy-metrics,samples
2025-06-25 17:30:54,22252,prometheus_wal_watcher_records_read_total,prometheus.remote_write.default,/,10bdf4,alloy:8080,alloy-metrics,samples
2025-06-25 17:31:54,22348,prometheus_wal_watcher_records_read_total,prometheus.remote_write.default,/,10bdf4,alloy:8080,alloy-metrics,samples
2025-06-25 17:32:54,22444,prometheus_wal_watcher_records_read_total,prometheus.remote_write.default,/,10bdf4,alloy:8080,alloy-metrics,samples
2025-06-25 17:33:54,22521,prometheus_wal_watcher_records_read_total,prometheus.remote_write.default,/,10bdf4,alloy:8080,alloy-metrics,samples
2025-06-25 17:34:54,22591,prometheus_wal_watcher_records_read_total,prometheus.remote_write.default,/,10bdf4,alloy:8080,alloy-metrics,samples
2025-06-25 17:35:54,22635,prometheus_wal_watcher_records_read_total,prometheus.remote_write.default,/,10bdf4,alloy:8080,alloy-metrics,samples
2025-06-25 17:36:54,22676,prometheus_wal_watcher_records_read_total,prometheus.remote_write.default,/,10bdf4,alloy:8080,alloy-metrics,samples
2025-06-25 17:37:54,22714,prometheus_wal_watcher_records_read_total,prometheus.remote_write.default,/,10bdf4,alloy:8080,alloy-metrics,samples
2025-06-25 17:38:54,22755,prometheus_wal_watcher_records_read_total,prometheus.remote_write.default,/,10bdf4,alloy:8080,alloy-metrics,samples
2025-06-25 17:39:54,22801,prometheus_wal_watcher_records_read_total,prometheus.remote_write.default,/,10bdf4,alloy:8080,alloy-metrics,samples
2025-06-25 17:40:54,22855,prometheus_wal_watcher_records_read_total,prometheus.remote_write.default,/,10bdf4,alloy:8080,alloy-metrics,samples
2025-06-25 17:41:54,22909,prometheus_wal_watcher_records_read_total,prometheus.remote_write.default,/,10bdf4,alloy:8080,alloy-metrics,samples
2025-06-25 17:42:54,22985,prometheus_wal_watcher_records_read_total,prometheus.remote_write.default,/,10bdf4,alloy:8080,alloy-metrics,samples
2025-06-25 17:43:54,23085,prometheus_wal_watcher_records_read_total,prometheus.remote_write.default,/,10bdf4,alloy:8080,alloy-metrics,samples
2025-06-25 17:44:54,23185,prometheus_wal_watcher_records_read_total,prometheus.remote_write.default,/,10bdf4,alloy:8080,alloy-metrics,samples
2025-06-25 17:45:54,23285,prometheus_wal_watcher_records_read_total,prometheus.remote_write.default,/,10bdf4,alloy:8080,alloy-metrics,samples
2025-06-25 17:46:54,23385,prometheus_wal_watcher_records_read_total,prometheus.remote_write.default,/,10bdf4,alloy:8080,alloy-metrics,samples
2025-06-25 17:47:54,23485,prometheus_wal_watcher_records_read_total,prometheus.remote_write.default,/,10bdf4,alloy:8080,alloy-metrics,samples
2025-06-25 17:48:54,23584,prometheus_wal_watcher_records_read_total,prometheus.remote_write.default,/,10bdf4,alloy:8080,alloy-metrics,samples
2025-06-25 17:49:54,23685,prometheus_wal_watcher_records_read_total,prometheus.remote_write.default,/,10bdf4,alloy:8080,alloy-metrics,samples
2025-06-25 17:50:54,23785,prometheus_wal_watcher_records_read_total,prometheus.remote_write.default,/,10bdf4,alloy:8080,alloy-metrics,samples
2025-06-25 17:51:54,23865,prometheus_wal_watcher_records_read_total,prometheus.remote_write.default,/,10bdf4,alloy:8080,alloy-metrics,samples
2025-06-25 17:52:54,23944,prometheus_wal_watcher_records_read_total,prometheus.remote_write.default,/,10bdf4,alloy:8080,alloy-metrics,samples
2025-06-25 17:53:54,24005,prometheus_wal_watcher_records_read_total,prometheus.remote_write.default,/,10bdf4,alloy:8080,alloy-metrics,samples
2025-06-25 17:54:54,24065,prometheus_wal_watcher_records_read_total,prometheus.remote_write.default,/,10bdf4,alloy:8080,alloy-metrics,samples
2025-06-25 17:55:54,24125,prometheus_wal_watcher_records_read_total,prometheus.remote_write.default,/,10bdf4,alloy:8080,alloy-metrics,samples
2025-06-25 17:56:54,24184,prometheus_wal_watcher_records_read_total,prometheus.remote_write.default,/,10bdf4,alloy:8080,alloy-metrics,samples
2025-06-25 17:57:54,24243,prometheus_wal_watcher_records_read_total,prometheus.remote_write.default,/,10bdf4,alloy:8080,alloy-metrics,samples
2025-06-25 17:58:54,24294,prometheus_wal_watcher_records_read_total,prometheus.remote_write.default,/,10bdf4,alloy:8080,alloy-metrics,samples
2025-06-25 17:59:54,24337,prometheus_wal_watcher_records_read_total,prometheus.remote_write.default,/,10bdf4,alloy:8080,alloy-metrics,samples
2025-06-25 18:00:54,24377,prometheus_wal_watcher_records_read_total,prometheus.remote_write.default,/,10bdf4,alloy:8080,alloy-metrics,samples
2025-06-25 18:01:54,24454,prometheus_wal_watcher_records_read_total,prometheus.remote_write.default,/,10bdf4,alloy:8080,alloy-metrics,samples
2025-06-25 18:02:54,24556,prometheus_wal_watcher_records_read_total,prometheus.remote_write.default,/,10bdf4,alloy:8080,alloy-metrics,samples
2025-06-25 18:03:54,24658,prometheus_wal_watcher_records_read_total,prometheus.remote_write.default,/,10bdf4,alloy:8080,alloy-metrics,samples
2025-06-25 18:04:54,24760,prometheus_wal_watcher_records_read_total,prometheus.remote_write.default,/,10bdf4,alloy:8080,alloy-metrics,samples
2025-06-25 18:05:54,24861,prometheus_wal_watcher_records_read_total,prometheus.remote_write.default,/,10bdf4,alloy:8080,alloy-metrics,samples
2025-06-25 18:06:54,24940,prometheus_wal_watcher_records_read_total,prometheus.remote_write.default,/,10bdf4,alloy:8080,alloy-metrics,samples
2025-06-25 18:07:54,25016,prometheus_wal_watcher_records_read_total,prometheus.remote_write.default,/,10bdf4,alloy:8080,alloy-metrics,samples
2025-06-25 18:08:54,25068,prometheus_wal_watcher_records_read_total,prometheus.remote_write.default,/,10bdf4,alloy:8080,alloy-metrics,samples
2025-06-25 18:09:54,25121,prometheus_wal_watcher_records_read_total,prometheus.remote_write.default,/,10bdf4,alloy:8080,alloy-metrics,samples
2025-06-25 18:10:54,25166,prometheus_wal_watcher_records_read_total,prometheus.remote_write.default,/,10bdf4,alloy:8080,alloy-metrics,samples
2025-06-25 18:11:54,25211,prometheus_wal_watcher_records_read_total,prometheus.remote_write.default,/,10bdf4,alloy:8080,alloy-metrics,samples
2025-06-25 18:12:54,25249,prometheus_wal_watcher_records_read_total,prometheus.remote_write.default,/,10bdf4,alloy:8080,alloy-metrics,samples
2025-06-25 18:13:54,25287,prometheus_wal_watcher_records_read_total,prometheus.remote_write.default,/,10bdf4,alloy:8080,alloy-metrics,samples
2025-06-25 18:14:54,25325,prometheus_wal_watcher_records_read_total,prometheus.remote_write.default,/,10bdf4,alloy:8080,alloy-metrics,samples
2025-06-25 18:15:54,25363,prometheus_wal_watcher_records_read_total,prometheus.remote_write.default,/,10bdf4,alloy:8080,alloy-metrics,samples
2025-06-25 18:16:54,25435,prometheus_wal_watcher_records_read_total,prometheus.remote_write.default,/,10bdf4,alloy:8080,alloy-metrics,samples
2025-06-25 18:17:54,25512,prometheus_wal_watcher_records_read_total,prometheus.remote_write.default,/,10bdf4,alloy:8080,alloy-metrics,samples
2025-06-25 18:18:54,25588,prometheus_wal_watcher_records_read_total,prometheus.remote_write.default,/,10bdf4,alloy:8080,alloy-metrics,samples
2025-06-25 18:19:54,25664,prometheus_wal_watcher_records_read_total,prometheus.remote_write.default,/,10bdf4,alloy:8080,alloy-metrics,samples
2025-06-25 18:20:54,25740,prometheus_wal_watcher_records_read_total,prometheus.remote_write.default,/,10bdf4,alloy:8080,alloy-metrics,samples
2025-06-25 18:21:54,25797,prometheus_wal_watcher_records_read_total,prometheus.remote_write.default,/,10bdf4,alloy:8080,alloy-metrics,samples
2025-06-25 18:22:54,25837,prometheus_wal_watcher_records_read_total,prometheus.remote_write.default,/,10bdf4,alloy:8080,alloy-metrics,samples
2025-06-25 18:23:54,25880,prometheus_wal_watcher_records_read_total,prometheus.remote_write.default,/,10bdf4,alloy:8080,alloy-metrics,samples
2025-06-25 18:24:54,25924,prometheus_wal_watcher_records_read_total,prometheus.remote_write.default,/,10bdf4,alloy:8080,alloy-metrics,samples
2025-06-25 18:25:54,25968,prometheus_wal_watcher_records_read_total,prometheus.remote_write.default,/,10bdf4,alloy:8080,alloy-metrics,samples
2025-06-25 18:26:54,26012,prometheus_wal_watcher_records_read_total,prometheus.remote_write.default,/,10bdf4,alloy:8080,alloy-metrics,samples
2025-06-25 18:27:54,26056,prometheus_wal_watcher_records_read_total,prometheus.remote_write.default,/,10bdf4,alloy:8080,alloy-metrics,samples
2025-06-25 18:28:54,26097,prometheus_wal_watcher_records_read_total,prometheus.remote_write.default,/,10bdf4,alloy:8080,alloy-metrics,samples
2025-06-25 18:29:54,26138,prometheus_wal_watcher_records_read_total,prometheus.remote_write.default,/,10bdf4,alloy:8080,alloy-metrics,samples
2025-06-25 18:30:54,26176,prometheus_wal_watcher_records_read_total,prometheus.remote_write.default,/,10bdf4,alloy:8080,alloy-metrics,samples
2025-06-25 18:31:54,26218,prometheus_wal_watcher_records_read_total,prometheus.remote_write.default,/,10bdf4,alloy:8080,alloy-metrics,samples
2025-06-25 18:32:54,26314,prometheus_wal_watcher_records_read_total,prometheus.remote_write.default,/,10bdf4,alloy:8080,alloy-metrics,samples
2025-06-25 18:33:54,26418,prometheus_wal_watcher_records_read_total,prometheus.remote_write.default,/,10bdf4,alloy:8080,alloy-metrics,samples
2025-06-25 18:34:54,26522,prometheus_wal_watcher_records_read_total,prometheus.remote_write.default,/,10bdf4,alloy:8080,alloy-metrics,samples
2025-06-25 18:35:54,26626,prometheus_wal_watcher_records_read_total,prometheus.remote_write.default,/,10bdf4,alloy:8080,alloy-metrics,samples
2025-06-25 18:36:54,26730,prometheus_wal_watcher_records_read_total,prometheus.remote_write.default,/,10bdf4,alloy:8080,alloy-metrics,samples
2025-06-25 18:37:54,26834,prometheus_wal_watcher_records_read_total,prometheus.remote_write.default,/,10bdf4,alloy:8080,alloy-metrics,samples
2025-06-25 18:38:54,26929,prometheus_wal_watcher_records_read_total,prometheus.remote_write.default,/,10bdf4,alloy:8080,alloy-metrics,samples
2025-06-25 18:39:54,27002,prometheus_wal_watcher_records_read_total,prometheus.remote_write.default,/,10bdf4,alloy:8080,alloy-metrics,samples
2025-06-25 18:40:54,27045,prometheus_wal_watcher_records_read_total,prometheus.remote_write.default,/,10bdf4,alloy:8080,alloy-metrics,samples
2025-06-25 18:41:54,27087,prometheus_wal_watcher_records_read_total,prometheus.remote_write.default,/,10bdf4,alloy:8080,alloy-metrics,samples
2025-06-25 18:42:54,27129,prometheus_wal_watcher_records_read_total,prometheus.remote_write.default,/,10bdf4,alloy:8080,alloy-metrics,samples
2025-06-25 18:43:54,27171,prometheus_wal_watcher_records_read_total,prometheus.remote_write.default,/,10bdf4,alloy:8080,alloy-metrics,samples
2025-06-25 18:44:54,27213,prometheus_wal_watcher_records_read_total,prometheus.remote_write.default,/,10bdf4,alloy:8080,alloy-metrics,samples
2025-06-25 18:45:54,27255,prometheus_wal_watcher_records_read_total,prometheus.remote_write.default,/,10bdf4,alloy:8080,alloy-metrics,samples
2025-06-25 18:46:54,27297,prometheus_wal_watcher_records_read_total,prometheus.remote_write.default,/,10bdf4,alloy:8080,alloy-metrics,samples
2025-06-25 18:47:54,27338,prometheus_wal_watcher_records_read_total,prometheus.remote_write.default,/,10bdf4,alloy:8080,alloy-metrics,samples
2025-06-25 18:48:54,27381,prometheus_wal_watcher_records_read_total,prometheus.remote_write.default,/,10bdf4,alloy:8080,alloy-metrics,samples
2025-06-25 18:49:54,27423,prometheus_wal_watcher_records_read_total,prometheus.remote_write.default,/,10bdf4,alloy:8080,alloy-metrics,samples
2025-06-25 18:50:54,27465,prometheus_wal_watcher_records_read_total,prometheus.remote_write.default,/,10bdf4,alloy:8080,alloy-metrics,samples
2025-06-25 18:51:54,27507,prometheus_wal_watcher_records_read_total,prometheus.remote_write.default,/,10bdf4,alloy:8080,alloy-metrics,samples
2025-06-25 18:52:54,27547,prometheus_wal_watcher_records_read_total,prometheus.remote_write.default,/,10bdf4,alloy:8080,alloy-metrics,samples
2025-06-25 18:53:54,27595,prometheus_wal_watcher_records_read_total,prometheus.remote_write.default,/,10bdf4,alloy:8080,alloy-metrics,samples
2025-06-25 18:54:54,27643,prometheus_wal_watcher_records_read_total,prometheus.remote_write.default,/,10bdf4,alloy:8080,alloy-metrics,samples
2025-06-25 18:55:54,27716,prometheus_wal_watcher_records_read_total,prometheus.remote_write.default,/,10bdf4,alloy:8080,alloy-metrics,samples
2025-06-25 18:56:54,27791,prometheus_wal_watcher_records_read_total,prometheus.remote_write.default,/,10bdf4,alloy:8080,alloy-metrics,samples
2025-06-25 18:57:54,27869,prometheus_wal_watcher_records_read_total,prometheus.remote_write.default,/,10bdf4,alloy:8080,alloy-metrics,samples
2025-06-25 18:58:54,27945,prometheus_wal_watcher_records_read_total,prometheus.remote_write.default,/,10bdf4,alloy:8080,alloy-metrics,samples
2025-06-25 18:59:54,28021,prometheus_wal_watcher_records_read_total,prometheus.remote_write.default,/,10bdf4,alloy:8080,alloy-metrics,samples
2025-06-25 19:00:54,28084,prometheus_wal_watcher_records_read_total,prometheus.remote_write.default,/,10bdf4,alloy:8080,alloy-metrics,samples
2025-06-25 19:01:54,28143,prometheus_wal_watcher_records_read_total,prometheus.remote_write.default,/,10bdf4,alloy:8080,alloy-metrics,samples
2025-06-25 19:02:54,28195,prometheus_wal_watcher_records_read_total,prometheus.remote_write.default,/,10bdf4,alloy:8080,alloy-metrics,samples
2025-06-25 19:03:54,28290,prometheus_wal_watcher_records_read_total,prometheus.remote_write.default,/,10bdf4,alloy:8080,alloy-metrics,samples
2025-06-25 19:04:54,28395,prometheus_wal_watcher_records_read_total,prometheus.remote_write.default,/,10bdf4,alloy:8080,alloy-metrics,samples
2025-06-25 19:05:54,28498,prometheus_wal_watcher_records_read_total,prometheus.remote_write.default,/,10bdf4,alloy:8080,alloy-metrics,samples
2025-06-25 19:06:54,28603,prometheus_wal_watcher_records_read_total,prometheus.remote_write.default,/,10bdf4,alloy:8080,alloy-metrics,samples
2025-06-25 19:07:54,28707,prometheus_wal_watcher_records_read_total,prometheus.remote_write.default,/,10bdf4,alloy:8080,alloy-metrics,samples
2025-06-25 19:08:54,28775,prometheus_wal_watcher_records_read_total,prometheus.remote_write.default,/,10bdf4,alloy:8080,alloy-metrics,samples
2025-06-25 19:09:54,28843,prometheus_wal_watcher_records_read_total,prometheus.remote_write.default,/,10bdf4,alloy:8080,alloy-metrics,samples
2025-06-25 19:10:54,28873,prometheus_wal_watcher_records_read_total,prometheus.remote_write.default,/,10bdf4,alloy:8080,alloy-metrics,samples
2025-06-25 19:11:54,28902,prometheus_wal_watcher_records_read_total,prometheus.remote_write.default,/,10bdf4,alloy:8080,alloy-metrics,samples
2025-06-25 19:12:54,28940,prometheus_wal_watcher_records_read_total,prometheus.remote_write.default,/,10bdf4,alloy:8080,alloy-metrics,samples
2025-06-25 19:13:54,28984,prometheus_wal_watcher_records_read_total,prometheus.remote_write.default,/,10bdf4,alloy:8080,alloy-metrics,samples
2025-06-25 19:14:54,29026,prometheus_wal_watcher_records_read_total,prometheus.remote_write.default,/,10bdf4,alloy:8080,alloy-metrics,samples
2025-06-25 19:15:54,29072,prometheus_wal_watcher_records_read_total,prometheus.remote_write.default,/,10bdf4,alloy:8080,alloy-metrics,samples
2025-06-25 19:16:54,29122,prometheus_wal_watcher_records_read_total,prometheus.remote_write.default,/,10bdf4,alloy:8080,alloy-metrics,samples
2025-06-25 19:17:54,29172,prometheus_wal_watcher_records_read_total,prometheus.remote_write.default,/,10bdf4,alloy:8080,alloy-metrics,samples
2025-06-25 19:18:54,29222,prometheus_wal_watcher_records_read_total,prometheus.remote_write.default,/,10bdf4,alloy:8080,alloy-metrics,samples
2025-06-25 19:19:54,29272,prometheus_wal_watcher_records_read_total,prometheus.remote_write.default,/,10bdf4,alloy:8080,alloy-metrics,samples
2025-06-25 19:20:54,29322,prometheus_wal_watcher_records_read_total,prometheus.remote_write.default,/,10bdf4,alloy:8080,alloy-metrics,samples
2025-06-25 19:21:54,29371,prometheus_wal_watcher_records_read_total,prometheus.remote_write.default,/,10bdf4,alloy:8080,alloy-metrics,samples
2025-06-25 19:22:54,29422,prometheus_wal_watcher_records_read_total,prometheus.remote_write.default,/,10bdf4,alloy:8080,alloy-metrics,samples
2025-06-25 19:23:54,29471,prometheus_wal_watcher_records_read_total,prometheus.remote_write.default,/,10bdf4,alloy:8080,alloy-metrics,samples
2025-06-25 19:24:54,29520,prometheus_wal_watcher_records_read_total,prometheus.remote_write.default,/,10bdf4,alloy:8080,alloy-metrics,samples
2025-06-25 19:25:54,29562,prometheus_wal_watcher_records_read_total,prometheus.remote_write.default,/,10bdf4,alloy:8080,alloy-metrics,samples
2025-06-25 19:26:54,29604,prometheus_wal_watcher_records_read_total,prometheus.remote_write.default,/,10bdf4,alloy:8080,alloy-metrics,samples
2025-06-25 19:27:54,29638,prometheus_wal_watcher_records_read_total,prometheus.remote_write.default,/,10bdf4,alloy:8080,alloy-metrics,samples
2025-06-25 19:28:54,29672,prometheus_wal_watcher_records_read_total,prometheus.remote_write.default,/,10bdf4,alloy:8080,alloy-metrics,samples
2025-06-25 19:29:54,29701,prometheus_wal_watcher_records_read_total,prometheus.remote_write.default,/,10bdf4,alloy:8080,alloy-metrics,samples
2025-06-25 19:30:54,29739,prometheus_wal_watcher_records_read_total,prometheus.remote_write.default,/,10bdf4,alloy:8080,alloy-metrics,samples
2025-06-25 19:31:54,29781,prometheus_wal_watcher_records_read_total,prometheus.remote_write.default,/,10bdf4,alloy:8080,alloy-metrics,samples
2025-06-25 19:32:54,29826,prometheus_wal_watcher_records_read_total,prometheus.remote_write.default,/,10bdf4,alloy:8080,alloy-metrics,samples
2025-06-25 19:33:54,29916,prometheus_wal_watcher_records_read_total,prometheus.remote_write.default,/,10bdf4,alloy:8080,alloy-metrics,samples
2025-06-25 19:34:54,30016,prometheus_wal_watcher_records_read_total,prometheus.remote_write.default,/,10bdf4,alloy:8080,alloy-metrics,samples
2025-06-25 19:35:54,30116,prometheus_wal_watcher_records_read_total,prometheus.remote_write.default,/,10bdf4,alloy:8080,alloy-metrics,samples
2025-06-25 19:36:54,30216,prometheus_wal_watcher_records_read_total,prometheus.remote_write.default,/,10bdf4,alloy:8080,alloy-metrics,samples
2025-06-25 19:37:54,30315,prometheus_wal_watcher_records_read_total,prometheus.remote_write.default,/,10bdf4,alloy:8080,alloy-metrics,samples
2025-06-25 19:38:54,30403,prometheus_wal_watcher_records_read_total,prometheus.remote_write.default,/,10bdf4,alloy:8080,alloy-metrics,samples
2025-06-25 19:39:54,30478,prometheus_wal_watcher_records_read_total,prometheus.remote_write.default,/,10bdf4,alloy:8080,alloy-metrics,samples
2025-06-25 19:40:54,30528,prometheus_wal_watcher_records_read_total,prometheus.remote_write.default,/,10bdf4,alloy:8080,alloy-metrics,samples
2025-06-25 19:41:54,30577,prometheus_wal_watcher_records_read_total,prometheus.remote_write.default,/,10bdf4,alloy:8080,alloy-metrics,samples
2025-06-25 19:42:54,30635,prometheus_wal_watcher_records_read_total,prometheus.remote_write.default,/,10bdf4,alloy:8080,alloy-metrics,samples
2025-06-25 19:43:54,30689,prometheus_wal_watcher_records_read_total,prometheus.remote_write.default,/,10bdf4,alloy:8080,alloy-metrics,samples
2025-06-25 19:44:54,30743,prometheus_wal_watcher_records_read_total,prometheus.remote_write.default,/,10bdf4,alloy:8080,alloy-metrics,samples
2025-06-25 19:45:54,30796,prometheus_wal_watcher_records_read_total,prometheus.remote_write.default,/,10bdf4,alloy:8080,alloy-metrics,samples
2025-06-25 19:46:54,30851,prometheus_wal_watcher_records_read_total,prometheus.remote_write.default,/,10bdf4,alloy:8080,alloy-metrics,samples
2025-06-25 19:47:54,30905,prometheus_wal_watcher_records_read_total,prometheus.remote_write.default,/,10bdf4,alloy:8080,alloy-metrics,samples
2025-06-25 19:48:54,30959,prometheus_wal_watcher_records_read_total,prometheus.remote_write.default,/,10bdf4,alloy:8080,alloy-metrics,samples
2025-06-25 19:49:54,31005,prometheus_wal_watcher_records_read_total,prometheus.remote_write.default,/,10bdf4,alloy:8080,alloy-metrics,samples
2025-06-25 19:50:54,31052,prometheus_wal_watcher_records_read_total,prometheus.remote_write.default,/,10bdf4,alloy:8080,alloy-metrics,samples
2025-06-25 19:51:54,31103,prometheus_wal_watcher_records_read_total,prometheus.remote_write.default,/,10bdf4,alloy:8080,alloy-metrics,samples
2025-06-25 19:52:54,31157,prometheus_wal_watcher_records_read_total,prometheus.remote_write.default,/,10bdf4,alloy:8080,alloy-metrics,samples
2025-06-25 19:53:54,31211,prometheus_wal_watcher_records_read_total,prometheus.remote_write.default,/,10bdf4,alloy:8080,alloy-metrics,samples
2025-06-25 19:54:54,31265,prometheus_wal_watcher_records_read_total,prometheus.remote_write.default,/,10bdf4,alloy:8080,alloy-metrics,samples
2025-06-25 19:55:54,31319,prometheus_wal_watcher_records_read_total,prometheus.remote_write.default,/,10bdf4,alloy:8080,alloy-metrics,samples
2025-06-25 19:56:54,31370,prometheus_wal_watcher_records_read_total,prometheus.remote_write.default,/,10bdf4,alloy:8080,alloy-metrics,samples
2025-06-25 19:57:54,31417,prometheus_wal_watcher_records_read_total,prometheus.remote_write.default,/,10bdf4,alloy:8080,alloy-metrics,samples
2025-06-25 19:58:54,31446,prometheus_wal_watcher_records_read_total,prometheus.remote_write.default,/,10bdf4,alloy:8080,alloy-metrics,samples
2025-06-25 19:59:54,31446,prometheus_wal_watcher_records_read_total,prometheus.remote_write.default,/,10bdf4,alloy:8080,alloy-metrics,samples
2025-06-25 20:00:54,31446,prometheus_wal_watcher_records_read_total,prometheus.remote_write.default,/,10bdf4,alloy:8080,alloy-metrics,samples
2025-06-25 20:01:54,31446,prometheus_wal_watcher_records_read_total,prometheus.remote_write.default,/,10bdf4,alloy:8080,alloy-metrics,samples
2025-06-25 20:02:54,31446,prometheus_wal_watcher_records_read_total,prometheus.remote_write.default,/,10bdf4,alloy:8080,alloy-metrics,samples
2025-06-25 20:16:54,31465,prometheus_wal_watcher_records_read_total,prometheus.remote_write.default,/,10bdf4,alloy:8080,alloy-metrics,samples
2025-06-25 20:17:54,31465,prometheus_wal_watcher_records_read_total,prometheus.remote_write.default,/,10bdf4,alloy:8080,alloy-metrics,samples
2025-06-25 20:18:54,31465,prometheus_wal_watcher_records_read_total,prometheus.remote_write.default,/,10bdf4,alloy:8080,alloy-metrics,samples
2025-06-25 20:19:54,31465,prometheus_wal_watcher_records_read_total,prometheus.remote_write.default,/,10bdf4,alloy:8080,alloy-metrics,samples
2025-06-25 20:20:54,31465,prometheus_wal_watcher_records_read_total,prometheus.remote_write.default,/,10bdf4,alloy:8080,alloy-metrics,samples
2025-06-25 20:28:54,31483,prometheus_wal_watcher_records_read_total,prometheus.remote_write.default,/,10bdf4,alloy:8080,alloy-metrics,samples
2025-06-25 20:29:54,31483,prometheus_wal_watcher_records_read_total,prometheus.remote_write.default,/,10bdf4,alloy:8080,alloy-metrics,samples
